is_remote,is_fulltime,exp_encoded,title_encoded,has_skills,views,applies,apply_rate,skill_python,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_machine_learning,skill_aws,skill_spark,skill_r_programming,skill_statistics,target,target_encoded,salary_final,title,company_name
0,1,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,Mid,1,95305.0,"Tier 1 JSOC Analyst/Information Technology Specialist 3 (Information Security), ref 5774-Tier 1",NYS Office of Information Technology Services
0,0,3,8,0,10.0,1.0,0.0909,0,0,1,0,0,0,0,0,0,0,Mid,1,110364.8,Datacenter Analyst,Matlen Silver
1,1,3,8,0,6.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,86250.0,Lead Data Specialist,Endpoint Clinical
0,1,4,8,0,1.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,High,2,195000.0,Azure Data Architect,Phaxis
0,1,1,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,54000.0,Analyst - Vehicle Logistics ITR,"GLOVIS America, Inc."
0,1,3,5,0,6.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,Mid,1,95000.0,Financial Analyst,CarsonLynch Professional Search
1,1,3,8,0,2.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,High,2,127000.0,"Consultant, AI & Analytics",Lighthouse
1,1,1,8,0,18.0,1.0,0.0526,0,0,1,0,0,0,0,0,0,0,Low,0,47840.0,Junior Data Entry Specialist,Unknown Company
0,1,3,9,0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,High,2,150000.0,"Senior/Principal Scientist, Proteomics",Lyterian Therapeutics
0,1,3,9,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,102500.0,Senior Scientist,Bausch + Lomb
0,1,3,8,0,4.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,High,2,133000.0,"Data Science, Visualization and Management Analyst with TS/SC... with Security Clearance",ClearanceJobs
0,1,1,5,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,98950.0,Senior Financial Analyst - MT Supply Chain Procurement Source Finance - CSS,Johnson & Johnson
0,1,3,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,115000.0,Investment Banking Analyst | Industrials,Houlihan Lokey
0,1,1,5,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,95150.0,"Senior Financial Analyst, NA Commercial & ASC",Johnson & Johnson
0,0,1,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,Low,0,46800.0,Customer Service Quality Analyst,"netPolarity, Inc. (Saicon Consultants, Inc.)"
0,1,2,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,70000.0,Supply Chain Analyst,Reddy Ice
0,0,1,9,0,3.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,High,2,192458.5,Senior Generative AI Engineer,Capital Group
0,1,3,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,168127.0,"Physical Scientist, GG-1301-14",NASIC (National Air and Space Intelligence Center)
0,1,3,8,0,4.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,Mid,1,60000.0,Product Analyst,Apex Systems
0,1,1,5,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,98950.0,Senior Financial Analyst - MT Supply Chain Procurement Source Finance - CSS,Johnson & Johnson
1,1,3,8,0,3.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,High,2,144000.0,Sr. Compliance Analyst- (Remote),Talentify.io
0,1,3,8,0,5.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,High,2,189930.0,"Research Scientist, Cell Biology – T cell Engineering",Kite Pharma
0,1,1,8,0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,136793.0,Business Process Analyst Lead,City National Bank
0,1,3,3,0,6.0,1.0,0.1429,0,0,0,0,0,1,0,0,0,1,High,2,232500.0,"Senior Data Scientist, LLM",Nuna Inc.
0,1,3,0,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,105702.5,IES Business Analyst (Project Coordinator) Ref. #7601,NYS Office of Information Technology Services
1,1,1,7,0,5.0,0.0,0.0,1,1,1,0,0,1,0,0,0,1,High,2,230000.0,Applied Machine Learning Engineer (East Coast),Anomalo
0,1,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,76586.5,Analyst - Joint Use of Plant,Avangrid
0,1,1,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,95305.0,"Threat Hunting Analyst /Information Technology Specialist 3 (Information Security), ref 5776-10AR",NYS Office of Information Technology Services
1,1,3,9,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,128700.0,Senior Regulatory Compliance Analyst - Mental Health Parity (Remote),Talentify.io
0,0,0,7,0,7.0,1.0,0.125,0,0,1,0,0,0,1,0,0,0,Low,0,55442.5,Machine Learning Engineer Intern,General Atomics
0,1,1,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,70928.0,Data Center Technician L1,NTT Global Data Centers
1,1,2,9,0,6.0,0.0,0.0,1,1,1,1,0,0,1,0,0,1,Mid,1,102250.0,Senior Analyst,Merkle
0,1,1,8,0,5.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,70000.0,Provider Network Reimbursement Analyst,MetroPlusHealth
0,1,3,9,0,4.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,108160.0,SENIOR IT ANALYST/PROGRAMMER,Apex Systems
0,1,1,8,0,7.0,3.0,0.375,0,0,1,0,0,0,0,0,0,0,High,2,200000.0,Real Estate Investments – Analyst,Regis Group
0,1,3,8,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,185200.0,Sr. Lead Information Security Analyst,Wells Fargo
0,1,3,9,0,4.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,High,2,125000.0,Senior Site Reliability Engineer,Qualys
0,1,4,4,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,319900.0,"Technology Director, Data Center Exits - Infrastructure Services & Hosting",Wells Fargo
0,1,3,9,0,5.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,109500.0,Principal / Senior Principal Project Management - Test and Eval Planning Analyst,Northrop Grumman
0,1,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,67275.0,Alternative Investments Tax Analyst,U.S. Bank
0,0,3,1,0,9.0,2.0,0.2,0,1,1,0,0,0,1,0,0,0,High,2,156000.0,Loan Transformation Data Analyst ,Confidential
0,1,1,8,0,3.0,0.0,0.0,1,1,1,0,0,0,1,0,0,1,High,2,147500.0,"Strategy and Analytics, Telemedicine",Forward
0,1,1,8,0,6.0,1.0,0.1429,0,0,0,0,0,0,0,0,0,0,Mid,1,65000.0,Political Competition Analyst,Baron
0,1,3,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,185200.0,Sr. Lead Information Security Analyst,Wells Fargo
0,0,1,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,41080.0,Field Data Collector - MCBS,NORC at the University of Chicago
0,1,3,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,185200.0,Sr. Lead Information Security Analyst,Wells Fargo
0,0,3,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,171600.0,"Institutional Marketing Lead, Pricing & Analytics ",Barrington James
1,1,2,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,92500.0,Wave Support/URA Analyst,ECS
0,1,3,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,124800.0,Compliance Analyst,Mission Staffing
0,1,3,0,0,3.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,100000.0,Manufacturing Business Analyst,Goodwin Recruiting
0,0,1,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,41080.0,Field Data Collector - MCBS,NORC at the University of Chicago
0,1,2,6,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,189900.0,Airworthiness Manager Systems Engineering 2,Northrop Grumman
0,1,2,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,55120.0,Legal Data Entry Specialist ,Mission Staffing
0,1,2,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,85000.0,Treasury and Risk Insurance Analyst,StaffBright
0,0,3,8,0,13.0,2.0,0.1429,0,0,0,1,0,0,0,0,0,0,Mid,1,112320.0,IT Analyst-Vulnerability Management Team,Motion Recruitment
0,1,3,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,178100.0,Staff Structural Engineer - Individual Aircraft Tracking Program (IATP),Northrop Grumman
0,1,2,8,0,7.0,1.0,0.125,0,0,1,0,0,0,0,0,0,0,Low,0,53040.0,Database Administrator,Mission Staffing
0,1,4,8,0,4.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,High,2,158050.0,"Associate Principal Scientist, Flow Cytometry, Translational Molecular Biomarkers",Merck
0,0,3,1,0,27.0,9.0,0.3214,1,1,1,0,1,0,0,0,0,0,Mid,1,72800.0,Data Analyst,Gravity IT Resources
0,0,3,0,0,2.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,98800.0,Business Analyst,"Softworld, a Kelly Company"
1,1,3,8,0,11.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,95000.0,Threat Analyst 2,Sophos
0,1,1,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,117390.0,Practice Finance Relationship Analyst - East & Midwest,U.S. Bank
0,1,1,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,117390.0,Practice Finance Relationship Analyst - East & Midwest,U.S. Bank
0,1,1,7,0,4.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,High,2,143575.0,"Machine Learning Engineer, Search Ads - USDS",TikTok
1,1,3,8,0,3.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,High,2,132600.0,IS Data Security Architect,CareOregon
0,1,3,9,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,100000.0,Senior Governance and Risk Analyst,Allied OneSource
0,1,1,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,87500.0,Board Certified Behavior Analyst (BCBA),The Job Network
0,1,1,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,79500.0,Board Certified Behavior Analyst (BCBA),The Job Network
0,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,79500.0,Board Certified Behavior Analyst (BCBA),The Job Network
1,0,3,1,0,4.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,High,2,122850.0,Senior Data Analyst,Veeam Software
0,1,2,2,0,8.0,1.0,0.1111,1,1,1,0,0,1,1,0,0,0,High,2,185500.0,Data Engineer,Pivotal Life Sciences
0,1,1,8,0,4.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,High,2,170900.0,AI Security Research Scientist,TikTok
1,1,3,6,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,151050.0,Manager IT - Data Management (Remote),Constellation
0,1,3,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,54080.0,Client Operations Analyst,IntePros
0,1,3,8,0,4.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,Mid,1,101700.0,"Analyst, VAS North America Sales and Commercial Operations",Visa
1,1,2,8,0,5.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,Mid,1,69400.0,Associate Sales Operations Analyst,Five9
0,1,3,2,0,4.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,High,2,136275.0,Senior Data Engineer- Python,Visa
0,1,3,5,0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,111500.0,Financial Analyst - Client Incentives,Visa
0,1,3,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,149000.0,"AMS Analyst, SAP",Pure Storage
0,1,1,1,0,2.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,Mid,1,95000.0,Financial Data Analyst,Cyber Guardian Threat Solutions LLC
0,1,1,9,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,130492.7,Data Security Access and Provisioning Senior,M&T Bank
0,1,3,7,0,6.0,0.0,0.0,1,1,1,0,0,1,0,0,0,1,High,2,126125.0,Remote - AFC AML – Model Remediation - Assistant Vice President,Deutsche Bank
0,1,1,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,80000.0,Board Certified Behavior Analyst (BCBA),The Job Network
1,1,3,8,0,14.0,1.0,0.0667,0,0,1,0,0,0,0,0,0,0,High,2,131000.0,Configuration Analyst,Juul Labs
0,1,1,2,0,5.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,High,2,201177.5,Staff Data Engineer,Visa
0,1,4,4,0,3.0,0.0,0.0,1,1,0,0,0,1,0,1,0,1,High,2,212000.0,"Director, Data Science",Visa
0,1,1,0,0,6.0,1.0,0.1429,0,0,1,0,0,0,0,0,0,0,Mid,1,68550.0,Business Analyst - Investment Banking,RR Donnelley
0,1,1,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,80000.0,Board Certified Behavior Analyst (BCBA),The Job Network
0,1,1,8,0,4.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,86940.0,Sr IT Analyst - MedPharm,Prime Therapeutics
0,1,3,8,0,11.0,1.0,0.0833,0,0,1,1,0,0,0,0,0,0,Mid,1,101700.0,"Analyst, VAS North America Sales and Commercial Operations",Visa
0,1,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,50000.5,IT Service Desk Analyst,SAIC
0,1,4,4,0,2.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,High,2,197500.0,Sr Azure Data Architect / Director with Financial Services - to 215k + bonus,Phaxis
0,1,1,9,0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,163200.0,Senior Decision Analytics Manager,Visa
0,1,3,0,0,6.0,1.0,0.1429,0,0,0,0,0,0,0,0,0,0,Mid,1,90480.0,Senior Business Analyst,TD
0,1,3,8,0,4.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,High,2,146350.0,"Principal Analyst, Advertising Regulation",FINRA
0,1,3,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,76788.0,TRAINING ANALYST (LEAD),California Department of Forestry and Fire Protection (CAL FIRE)
1,1,3,1,0,6.0,1.0,0.1429,0,1,0,0,0,0,0,0,0,0,High,2,125000.0,"Data Analyst, Research Solutions",Truveta
1,1,3,9,0,4.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,107506.5,Senior IT Analyst,Sherwin-Williams
0,1,1,8,0,6.0,0.0,0.0,1,0,0,0,0,0,1,0,1,1,Low,0,34000.0,Research Engineering/Scientist Assistant,The University of Texas at Austin
0,1,1,9,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,81100.0,"Senior Analyst, Ceded Reinsurance Claim",Travelers
0,1,3,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,130240.0,Business Analysts (Agile Software Development),"BAE Systems, Inc."
0,1,1,8,0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,High,2,189915.0,Systems Engineer-Data Analysis (SME),"BAE Systems, Inc."
0,1,3,9,0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,Mid,1,107506.5,Senior Database Developer,Sherwin-Williams
0,1,4,4,0,5.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,222225.0,Sr Director - Consulting & Analytics - Nationals segment,Visa
0,1,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,75004.8,"2024 Commercial Banking Development Program-Credit Analyst- San Francisco, CA- Technology Banking Group",Western Alliance Bank
1,1,1,8,0,3.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,High,2,134350.0,1419145 - Database Performance Tuning Analyst,Cisco
1,1,3,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,High,2,130900.0,Earthquake Hazard Scientist,CoreLogic
0,0,2,8,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,58240.0,Bench Scientist,Mindlance
0,1,3,9,0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,116667.2,Scientist-Senior,Intermountain Health
0,1,3,8,0,4.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,High,2,146350.0,"Principal Analyst, Advertising Regulation",FINRA
1,1,3,5,0,4.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,High,2,125500.0,"Senior Financial Analyst, Corporate",New Relic
0,0,3,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,High,2,146600.0,"Enterprise Business Process Analyst, Employee Experience",Navy Federal Credit Union
0,1,3,7,0,4.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,98865.0,Audit Manager I AML,TD
0,1,3,8,0,4.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,High,2,146350.0,"Principal Communications Compliance Analyst, Advertising Regulation",FINRA
0,0,1,8,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,74880.0,Bench Scientist,Mindlance
0,1,1,3,0,5.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,High,2,136900.0,Senior Data Scientist (Perf. Mgmt & Org. Strategy) (Hybrid Schedule),SoCalGas
0,1,1,2,0,2.0,0.0,0.0,1,1,0,0,0,0,1,1,0,1,High,2,186550.0,"Senior Software Engineer, Data Engineering - ThousandEyes",Cisco
0,1,1,8,0,2.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,83200.0,Biomedical Quality Engineer,"Infosoft, Inc."
0,0,1,2,0,4.0,0.0,0.0,1,1,1,0,0,1,0,1,1,0,High,2,135587.5,Digital Engineer III (Azure Data Engineer),Navy Federal Credit Union
0,0,1,2,0,4.0,0.0,0.0,1,1,1,0,0,1,0,1,1,0,High,2,135587.5,Digital Engineer III (Azure Data Engineer),Navy Federal Credit Union
0,0,1,3,0,5.0,0.0,0.0,1,1,1,0,0,1,1,0,0,1,Mid,1,114937.5,Data Scientist,Navy Federal Credit Union
0,1,1,8,0,6.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,Mid,1,117000.0,Product Application Support Analyst - Integrations (Adaptive Planning),Workday
1,1,1,0,0,7.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,101400.0,Senior Business Analyst,TriNet
0,1,3,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,57336.0,STAFF SERVICES ANALYST,California Department of State Hospitals
0,1,1,8,0,2.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,Mid,1,106600.0,1419147 - Database Performance Tuning Analyst,Cisco
0,1,3,2,0,1.0,0.0,0.0,1,1,1,0,0,0,1,1,0,0,Mid,1,110000.0,Data Engineer I,STIIIZY
0,0,1,3,0,3.0,0.0,0.0,1,1,1,0,0,1,1,0,0,1,Mid,1,105200.0,Data Scientist,Navy Federal Credit Union
1,1,3,5,0,4.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,High,2,125500.0,"Senior Financial Analyst, G&A",New Relic
0,1,3,9,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,62400.0,Senior Mobile Engineer (Android),H-E-B
0,0,1,2,0,4.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,High,2,163900.0,ETS Engineer IV - Data Engineer (AI/ML/NLP),Navy Federal Credit Union
0,0,1,3,0,5.0,0.0,0.0,1,1,1,0,0,1,1,0,0,1,Mid,1,105200.0,Data Scientist,Navy Federal Credit Union
0,0,1,8,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,47840.0,Client Operations Analyst,IntePros
0,1,2,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,74720.0,Financial Management Analyst,Naval Facilities Engineering Systems Command (NAVFAC)
0,0,1,3,0,5.0,0.0,0.0,1,1,1,0,0,1,1,0,0,1,Mid,1,114937.5,Data Scientist,Navy Federal Credit Union
0,1,1,8,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,75000.0,Contract and Billing Analyst ,Curran Recruiting
0,1,3,9,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,130000.0,Senior Tax Analyst,Atlantic Group
0,0,3,1,0,5.0,2.0,0.3333,0,1,0,0,1,0,0,1,0,0,High,2,136520.80000000002,"Data Analyst - Consumer Analytics - Hybrid in Dallas,  TX","Softworld, a Kelly Company"
0,1,3,7,0,3.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,High,2,220000.0,Applied Machine Learning Research Scientist,Coactive AI
1,1,3,7,0,2.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,High,2,170000.0,Senior MLOps Engineer,Harnham
0,1,3,7,0,2.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,High,2,190000.0,Senior MLOps Engineer,Harnham
0,0,3,8,0,3.0,0.0,0.0,1,1,1,0,1,0,0,1,0,0,High,2,124800.0,Data Analytics,ML OUTSOURCING SERVICES PRIVATE LIMITED
0,1,3,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,150000.0,"Governance, Risk & Compliance Analyst",Complete Staffing Solutions
1,1,3,8,0,6.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,High,2,152000.0,Lead Observability Engineer,Amwell
0,1,3,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,84624.8,Medical Laboratory Scientist/Technologist *Up to $54/hr*,Connected Health Care
0,1,3,0,0,7.0,1.0,0.125,0,0,0,0,0,0,0,0,0,0,Mid,1,109150.0,Business Analyst,CGI
1,1,3,8,0,6.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,Mid,1,109800.0,Data Reliability Engineer Sr,Dayforce
1,1,1,9,0,5.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,80000.0,Senior Compliance Analyst - Enhanced Due Diligence (Remote),First Citizens Bank
0,1,3,5,0,4.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,88171.2,Financial Analyst III ( May underfill at a level II or I),Salt Lake City Corporation
0,1,1,8,0,11.0,2.0,0.1667,0,0,0,0,0,0,0,0,0,0,Mid,1,85988.125,"Analyst, BPM",S&P Global
0,1,3,0,0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,122800.0,Senior Business Analyst,CGI
0,0,0,0,0,9.0,2.0,0.2,0,0,1,0,0,0,0,0,0,0,Low,0,45760.0,Business Analyst - Intern,CGI
0,1,3,8,0,6.0,0.0,0.0,1,1,0,1,1,1,1,0,0,0,High,2,140000.0,Business Intelligence Engineer III,Prolacta Bioscience
0,0,0,7,0,22.0,8.0,0.3478,0,0,1,0,0,1,0,0,0,1,Mid,1,93600.0,"Intern, Machine Learning",SoFi
0,1,2,8,0,7.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,145000.0,"Scientist, Cell Engineering","Sana Biotechnology, Inc."
0,1,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,53497.6,Legal Assistant (Management Analyst I),CGI
0,1,1,8,0,5.0,1.0,0.1667,0,1,0,0,0,0,0,0,0,0,High,2,145000.0,Software Quality Assurance Engineer - Enterprise Data,Bloomberg
0,1,1,7,0,4.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,Mid,1,83532.79999999999,MLS / MLT,The US Oncology Network
0,1,1,2,0,6.0,1.0,0.1429,1,1,0,0,0,0,1,0,0,0,High,2,122800.0,AWS Data Engineer,CGI
1,1,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,47403.2,Facilities Planning Analyst,Gordian
0,1,3,8,0,4.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,Mid,1,90500.0,ENTRUST Solutions Group - Project Controls Analyst - Electric Utilities,ENTRUST Solutions Group
0,1,3,8,0,5.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,High,2,143300.0,Sr. FP&A Analyst,Intuitive
0,1,1,8,0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,142150.0,Application Production Support (NetUsage/Data Warehouse),AT&T
0,1,1,8,0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,142150.0,Application Production Support (NetUsage/Data Warehouse),AT&T
0,1,1,9,0,5.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,60500.0,Senior Analyst - Corporate Operations Support,"GLOVIS America, Inc."
1,1,3,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,170000.0,Lead Ruby on Rails Engineer,Aha!
0,1,4,4,0,16.0,1.0,0.0588,0,0,1,0,0,0,1,0,0,0,High,2,215000.0,"Sr. Director, Data Governance",NBCUniversal
0,1,3,0,0,6.0,1.0,0.1429,0,0,0,0,0,0,0,0,0,0,Mid,1,81946.8,"Business Analyst, Cultural & Linguistic Department",AltaMed Health Services
0,1,3,8,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,115000.0,Investment Banking Analyst | Business Services,Houlihan Lokey
0,1,3,9,0,6.0,2.0,0.2857,1,1,1,1,1,1,0,0,0,1,High,2,172927.5,Senior Product Analyst,Postman
1,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,130000.0,Ruby on Rails Engineer,Aha!
0,1,3,8,0,8.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,67500.0,Benefits/HRIS Analyst,Fordham University
0,1,3,8,0,5.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,Mid,1,90000.0,Contract Operations Analyst,MetroPlusHealth
0,1,3,8,0,4.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,Mid,1,90500.0,ENTRUST Solutions Group - Project Controls Analyst - Electric Utilities,ENTRUST Solutions Group
0,1,3,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,148000.0,Space Operations Analyst with Security Clearance,ClearanceJobs
0,1,3,2,0,5.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,High,2,148492.5,Lead Cloud Online Data Engineer,U.S. Bank
0,1,2,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,80000.0,Board Certified Behavior Analyst (BCBA),RightWorks
1,1,1,8,0,373.0,31.0,0.0829,0,0,1,0,0,0,0,0,0,0,Low,0,32500.0,Data Entry Clerk,StarPRO - Better Data Instantly
0,0,3,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,110240.0,Clinical Laboratory Scientist - Part Time Microbiology,Labcorp
0,1,3,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,87500.0,Financial Reporting Analyst,Shane Co.
0,1,3,8,0,12.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,High,2,135504.0,Data & Analytics Organizational Change Management Analyst II,Brooks Running
